UserID,Username,IPAddress,DeviceType,Browser,LoginTimestamp,City,Country,Latitude,Longitude,FailedLoginAttempts,Purchases,AverageOrderValue,CartAbandonmentRate,SessionDuration,BrowsingEvents,IsFake
160,carterkathleen,50.253.44.4,Desktop,Chrome,2025-05-17 06:00:03,Sydney,Australia,-33.8688,151.2093,0,5,102.21905593377058,0.011129190990482896,1046,28,0
248,uklein,156.128.75.123,Desktop,Chrome,2025-09-03 02:07:53,Mumbai,India,19.076,72.8777,0,0,0.0,0.8777084848055321,851,27,0
104,michaelgentry,220.10.136.140,Mobile,Edge,2025-07-11 12:58:17,London,UK,51.5074,-0.1278,0,0,0.0,0.0,50,61,1
50,shannongonzalez,210.107.241.81,Tablet,Edge,2025-05-19 21:29:11,Sydney,Australia,-33.8688,151.2093,0,3,102.28729830551374,0.1151659511448172,2230,38,0
84,wyattkim,102.136.26.136,Mobile,Chrome,2025-07-30 11:03:48,New York,USA,40.7128,-74.006,0,4,22.369920666247378,0.27966730815017404,2162,67,0
449,fmckinney,129.108.225.173,Desktop,Chrome,2025-07-20 21:44:59,Berlin,Germany,52.52,13.405,0,3,135.06982034155442,0.052725822886296826,669,51,0
491,oadams,47.252.43.20,Mobile,Chrome,2025-03-24 17:30:29,Sydney,Australia,-33.8688,151.2093,0,3,77.97124391916043,0.23361240172753767,3163,90,0
81,lorirogers,79.124.91.204,Desktop,Safari,2024-02-02 04:53:58,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.9517449201342048,185,72,0
253,joshuawiggins,73.224.136.121,Tablet,Firefox,2024-11-14 21:39:37,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.0,1751,8,1
460,ncopeland,175.247.109.64,Mobile,Safari,2024-07-15 22:09:50,Paris,France,48.8566,2.3522,0,1,99.68703419321609,0.1872168736093918,2787,37,0
407,xbarnett,158.110.236.185,Mobile,Chrome,2024-12-27 08:25:31,Paris,France,48.8566,2.3522,0,1,143.22151660428318,0.13727693233300914,766,39,0
267,rstout,37.232.42.98,Mobile,Firefox,2024-09-15 05:40:14,Paris,France,48.8566,2.3522,0,0,0.0,0.8594423670524178,2813,45,0
288,tylerclark,95.159.122.232,Mobile,Edge,2025-08-19 22:17:04,Cape Town,South Africa,-33.9249,18.4241,0,3,87.6277628883891,0.20568825063600277,279,31,0
394,baileyjeremy,121.121.143.111,Mobile,Edge,2025-05-20 20:41:35,London,UK,51.5074,-0.1278,0,5,141.23487352568918,0.19923935812714783,1400,26,0
168,denise25,63.89.129.180,Desktop,Edge,2024-09-21 15:24:13,Mumbai,India,19.076,72.8777,0,5,49.777536004005206,0.2967261069306262,1668,93,0
254,nicole08,136.202.79.237,Tablet,Chrome,2025-04-18 10:56:39,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.3990250971275922,478,21,0
117,aaron49,106.160.137.143,Desktop,Chrome,2025-01-17 21:41:37,London,UK,51.5074,-0.1278,0,3,31.729705694187867,0.17769354329019507,3248,3,0
229,steven12,75.205.76.216,Tablet,Edge,2025-05-02 21:03:44,São Paulo,Brazil,-23.5505,-46.6333,0,0,0.0,0.6504582743465354,657,25,0
470,scurry,124.247.49.229,Tablet,Firefox,2025-07-13 14:12:42,Mumbai,India,19.076,72.8777,0,2,41.94265551056321,0.007062046157596546,2141,8,0
147,kenneth93,126.222.193.242,Mobile,Edge,2024-04-17 00:18:42,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.0,454,87,1
103,hhoward,208.155.88.66,Desktop,Safari,2025-04-06 03:04:40,London,UK,51.5074,-0.1278,0,2,132.85837353566194,0.18542521240560875,2619,22,0
420,lauragraves,132.162.184.77,Tablet,Firefox,2025-07-01 10:58:33,Sydney,Australia,-33.8688,151.2093,0,2,146.88479671005757,0.05577998687133423,203,80,0
85,kwest,198.150.62.190,Mobile,Edge,2024-09-12 12:22:23,Toronto,Canada,43.6532,-79.3832,0,3,69.6037195993784,0.07762377371669107,1634,15,0
68,cameron56,167.207.239.103,Tablet,Edge,2024-06-14 21:24:25,Sydney,Australia,-33.8688,151.2093,0,2,138.23235472582564,0.08318415016425315,3113,54,0
473,wbrown,125.194.119.78,Mobile,Firefox,2025-06-27 11:43:33,Toronto,Canada,43.6532,-79.3832,0,2,89.7739112887715,0.08614293523798178,3304,93,0
5,holmeslisa,28.253.217.208,Tablet,Safari,2025-08-04 10:49:48,Tokyo,Japan,35.6895,139.6917,0,2,126.15325117343052,0.06883719101143246,2768,16,0
381,hayesjames,174.168.79.28,Desktop,Edge,2025-01-21 11:29:55,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.5638400236982748,358,70,0
285,oliverdylan,33.173.248.226,Mobile,Edge,2025-07-30 12:49:51,Sydney,Australia,-33.8688,151.2093,0,3,49.26971642668087,0.23464681320670366,3354,75,0
273,lisa08,65.53.243.136,Desktop,Safari,2025-08-15 22:04:33,London,UK,51.5074,-0.1278,0,2,71.35475632198833,0.02326684786830967,1638,67,0
365,gabrielleleach,22.243.76.210,Desktop,Edge,2025-01-21 04:46:28,London,UK,51.5074,-0.1278,0,2,138.17696889122544,0.17513375799982842,2528,99,0
149,tina89,6.128.91.14,Desktop,Safari,2025-08-13 04:06:16,Sydney,Australia,-33.8688,151.2093,0,1,129.30424002929345,0.2719011762260689,1577,74,0
177,jocelynbrown,77.39.103.111,Mobile,Chrome,2024-12-28 21:03:22,Berlin,Germany,52.52,13.405,0,3,131.53688053136818,0.11702346235873598,2910,89,0
172,cgarcia,120.18.28.140,Desktop,Firefox,2024-08-18 13:52:59,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.0,3558,27,1
20,ubowers,117.103.212.101,Desktop,Chrome,2024-02-10 17:25:36,London,UK,51.5074,-0.1278,0,0,0.0,0.40728257420017144,1789,49,0
396,juliemorales,24.85.54.240,Desktop,Firefox,2025-08-20 23:39:48,New York,USA,40.7128,-74.006,0,5,41.496263623128456,0.29170708924272765,1521,68,0
313,debbie75,81.213.207.47,Tablet,Firefox,2024-12-06 20:14:55,Sydney,Australia,-33.8688,151.2093,0,3,138.68669002935138,0.19290311267320165,2874,60,0
152,danderson,10.0.0.1,Tablet,Firefox,2025-04-05 00:00:22,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.0,2178,15,1
35,joannabrown,19.62.90.162,Mobile,Edge,2025-08-17 12:23:17,New York,USA,40.7128,-74.006,0,0,0.0,0.7607112403311704,491,84,0
25,laura84,58.157.20.200,Mobile,Chrome,2025-02-21 20:57:00,Berlin,Germany,52.52,13.405,0,3,87.95207240985494,0.2870600165399805,324,68,0
277,wiseterri,30.43.76.39,Tablet,Firefox,2024-07-25 17:56:11,Sydney,Australia,-33.8688,151.2093,0,4,62.9599863783856,0.14473574145801346,683,47,0
486,mreed,116.52.225.142,Mobile,Firefox,2025-02-05 23:12:11,New York,USA,40.7128,-74.006,0,5,104.04432195143514,0.10109275171021581,2176,5,0
35,joannabrown,86.74.36.140,Tablet,Firefox,2025-04-21 07:09:08,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.32633548866173,3568,84,0
105,sbrooks,199.186.255.10,Desktop,Safari,2025-03-24 02:25:49,Tokyo,Japan,35.6895,139.6917,0,0,0.0,0.939761639885484,3296,53,0
254,nicole08,209.50.72.172,Desktop,Safari,2025-04-16 18:30:06,Berlin,Germany,52.52,13.405,0,2,122.86588646636383,0.1164927390769672,2216,45,0
19,ramirezmason,107.146.7.159,Tablet,Safari,2025-01-26 00:17:49,São Paulo,Brazil,-23.5505,-46.6333,0,5,41.40359497025653,0.2009749707071502,2864,9,0
358,megan69,133.185.55.140,Tablet,Firefox,2024-06-10 12:01:09,Tokyo,Japan,35.6895,139.6917,0,1,74.37613275586853,0.16217643239900822,1467,18,0
308,shellyperry,204.186.73.0,Mobile,Firefox,2023-11-07 06:53:39,Toronto,Canada,43.6532,-79.3832,0,1,58.12887599915858,0.1294965789510748,377,1,0
138,amyduncan,33.245.86.110,Tablet,Edge,2025-03-15 07:25:11,Sydney,Australia,-33.8688,151.2093,0,2,120.10525016030603,0.17169782622817958,1481,14,0
420,lauragraves,140.241.91.84,Desktop,Firefox,2025-06-17 15:19:50,Berlin,Germany,52.52,13.405,0,1,145.17147718580424,0.1356824795653607,650,14,0
221,debrastrickland,201.43.173.113,Mobile,Firefox,2024-06-29 21:58:20,São Paulo,Brazil,-23.5505,-46.6333,0,3,54.7722028065698,0.25581578876800776,3328,9,0
268,loweryashley,161.129.213.134,Tablet,Safari,2025-07-16 23:38:46,Mumbai,India,19.076,72.8777,0,3,95.89127300456708,0.062183374539340606,2522,94,0
59,lkirby,156.41.172.229,Mobile,Firefox,2025-06-03 03:31:32,London,UK,51.5074,-0.1278,0,1,41.12429757950201,0.23826378618334348,1044,5,0
298,fpatrick,30.37.147.60,Mobile,Safari,2025-07-01 06:56:08,Sydney,Australia,-33.8688,151.2093,0,4,89.54139152835862,0.18791853681413268,2384,81,0
256,jacobhester,12.69.137.60,Mobile,Edge,2024-11-10 08:59:13,Toronto,Canada,43.6532,-79.3832,0,2,91.7464485088723,0.1559262449274137,1753,6,0
48,amy67,16.102.0.136,Desktop,Safari,2025-04-17 23:34:51,Paris,France,48.8566,2.3522,0,0,0.0,0.4597535544679985,1871,26,0
383,regina67,179.238.63.157,Mobile,Firefox,2025-02-08 14:29:53,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.6632506641000373,1283,25,0
209,denisephelps,116.244.105.50,Mobile,Chrome,2025-04-26 09:57:49,Mumbai,India,19.076,72.8777,0,1,67.90091802017065,0.29353088095942975,1505,56,0
397,lauren72,199.101.135.224,Mobile,Safari,2025-02-18 06:59:26,Toronto,Canada,43.6532,-79.3832,0,5,41.03221435738959,0.1714445229074092,1577,36,0
50,shannongonzalez,199.75.78.244,Desktop,Safari,2025-08-23 16:32:25,London,UK,51.5074,-0.1278,0,5,122.41097385879604,0.23753888054147498,1651,57,0
341,awest,137.187.165.100,Desktop,Firefox,2024-06-17 13:45:16,London,UK,51.5074,-0.1278,0,0,0.0,0.9993549868221387,1941,83,0
468,chad42,60.101.118.32,Mobile,Firefox,2023-12-05 13:05:38,Sydney,Australia,-33.8688,151.2093,0,5,21.556993124463737,0.01661221047385266,3455,49,0
204,amyhughes,183.128.75.102,Tablet,Edge,2025-04-15 23:08:53,London,UK,51.5074,-0.1278,0,5,148.15099045336052,0.27978286970078037,3594,83,0
314,zwilson,105.223.194.26,Tablet,Firefox,2025-08-26 11:25:02,São Paulo,Brazil,-23.5505,-46.6333,0,4,105.27268607107953,0.0690763890943429,1741,8,0
193,jonathanmoreno,219.191.138.84,Desktop,Safari,2025-08-18 16:09:22,Mumbai,India,19.076,72.8777,0,0,0.0,0.8066852505374815,935,85,0
256,jacobhester,208.213.139.67,Desktop,Edge,2025-06-06 22:02:10,Tokyo,Japan,35.6895,139.6917,0,3,129.6883172436439,0.1276572848225616,690,18,0
315,tsanchez,76.65.231.191,Tablet,Chrome,2025-08-17 19:01:07,Sydney,Australia,-33.8688,151.2093,0,2,68.79921660991289,0.14151360479184397,2863,87,0
412,wyattmckinney,119.36.24.217,Tablet,Firefox,2025-07-22 16:49:40,Paris,France,48.8566,2.3522,0,3,145.06112881455914,0.24705581769336926,244,80,0
316,emcpherson,118.158.84.43,Desktop,Edge,2025-05-21 22:05:18,Paris,France,48.8566,2.3522,0,2,98.94300369056634,0.2539007893231372,1336,10,0
440,blake96,10.180.171.251,Tablet,Chrome,2024-03-10 13:26:55,Paris,France,48.8566,2.3522,0,27,275.7938288904572,0.0,981,8,1
476,qjenkins,174.247.112.242,Desktop,Chrome,2025-05-04 02:05:01,Cape Town,South Africa,-33.9249,18.4241,0,3,117.65931777185423,0.19953065759688898,2112,2,0
208,rosariomatthew,22.142.47.160,Mobile,Edge,2025-03-28 22:41:03,Berlin,Germany,52.52,13.405,0,0,0.0,0.32302710181045097,2887,59,0
432,rebeccamelton,192.186.99.89,Desktop,Firefox,2025-04-20 12:19:41,Tokyo,Japan,35.6895,139.6917,0,5,72.85775927789729,0.2104891694074096,1428,95,0
136,ajohnson,10.155.145.107,Mobile,Chrome,2025-06-18 02:45:12,London,UK,51.5074,-0.1278,0,0,0.0,0.7151286590072651,585,95,0
225,ramirezjustin,187.181.215.207,Tablet,Safari,2025-02-16 14:00:50,Berlin,Germany,52.52,13.405,0,3,147.066978408824,0.26548017607568614,2208,55,0
330,johnturner,23.31.95.171,Mobile,Firefox,2025-08-12 00:19:33,Paris,France,48.8566,2.3522,0,0,0.0,0.0,1411,86,1
6,jeanne51,77.192.28.24,Tablet,Firefox,2025-05-22 03:51:07,Berlin,Germany,52.52,13.405,0,2,101.7769568253989,0.2247921898637952,1257,19,0
462,lauraerickson,28.175.101.191,Desktop,Firefox,2024-06-04 22:57:18,Paris,France,48.8566,2.3522,0,2,99.66000155427686,0.2523576107294721,2417,51,0
140,travisrios,136.223.24.105,Tablet,Firefox,2025-08-18 09:48:44,Cape Town,South Africa,-33.9249,18.4241,0,5,125.95352948939237,0.24388609016357948,2069,59,0
166,garrett46,73.251.38.125,Desktop,Firefox,2025-03-23 13:04:17,Toronto,Canada,43.6532,-79.3832,0,5,109.62415460485062,0.028022278035376578,617,48,0
300,david49,32.71.51.48,Mobile,Safari,2025-07-20 16:38:58,Berlin,Germany,52.52,13.405,0,3,142.69582727772638,0.2961706330596726,3181,5,0
74,joseph15,187.182.180.249,Tablet,Safari,2024-08-08 01:05:00,Sydney,Australia,-33.8688,151.2093,0,1,79.50998255166809,0.025361492593281475,1013,1,0
432,rebeccamelton,32.110.255.222,Desktop,Edge,2025-01-30 02:14:30,New York,USA,40.7128,-74.006,0,4,36.7675221927651,0.12312298504972949,2186,54,0
499,anthonywalsh,130.41.200.173,Tablet,Edge,2025-01-20 06:13:10,Paris,France,48.8566,2.3522,0,1,59.906899576664244,0.07255613833578713,401,59,0
77,gabrielle93,126.64.193.118,Tablet,Firefox,2025-04-03 07:15:08,London,UK,51.5074,-0.1278,0,3,49.190965257401956,0.2624660300438197,663,6,0
217,kennethgreen,126.196.115.94,Desktop,Safari,2025-01-22 19:57:40,London,UK,51.5074,-0.1278,0,0,0.0,0.0,2144,11,1
91,mauricekim,80.57.75.3,Mobile,Safari,2025-05-13 13:01:34,London,UK,51.5074,-0.1278,0,0,0.0,0.6977870105896975,3329,38,0
273,lisa08,175.56.30.109,Desktop,Firefox,2025-09-02 16:16:56,Berlin,Germany,52.52,13.405,0,1,46.23207509755879,0.0104108380961063,3076,49,0
85,kwest,77.67.120.17,Mobile,Safari,2025-01-03 14:56:50,Cape Town,South Africa,-33.9249,18.4241,0,1,135.32701019347257,0.21714457005471874,2510,67,0
351,courtney88,30.45.87.155,Desktop,Firefox,2025-04-17 05:23:28,Paris,France,48.8566,2.3522,0,2,104.3440771714681,0.27368531460648354,679,74,0
105,sbrooks,63.124.38.25,Desktop,Edge,2025-05-07 13:49:49,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.47984473067931216,1988,73,0
317,wallacenicole,180.161.187.229,Tablet,Chrome,2024-11-17 03:38:27,Paris,France,48.8566,2.3522,0,3,72.34878470507326,0.01874862690708583,462,9,0
297,garnercharles,51.205.227.202,Desktop,Edge,2025-06-02 10:52:15,New York,USA,40.7128,-74.006,0,5,125.19229990707552,0.11100393331276805,912,37,0
135,carolineleblanc,38.16.69.8,Desktop,Edge,2025-07-06 04:09:06,London,UK,51.5074,-0.1278,0,3,91.97185547728536,0.22481726124498783,3198,9,0
439,stacey54,78.135.239.229,Desktop,Edge,2024-11-23 16:27:09,Cape Town,South Africa,-33.9249,18.4241,0,4,36.473713671129715,0.09546126085225771,3014,22,0
475,joyce11,21.36.174.184,Mobile,Firefox,2025-05-11 00:58:14,Toronto,Canada,43.6532,-79.3832,0,4,86.99564737567123,0.005837092133043331,2297,89,0
263,mejiadeanna,139.41.188.230,Tablet,Firefox,2025-03-06 17:02:50,Toronto,Canada,43.6532,-79.3832,0,5,42.53619363033039,0.22828555731902073,3340,23,0
362,michelle08,191.164.232.150,Tablet,Edge,2025-03-16 11:51:31,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.9213929579069324,1794,27,0
346,smithmadeline,211.242.140.195,Mobile,Chrome,2025-07-08 17:17:21,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.7241428897031098,2090,79,0
297,garnercharles,211.78.54.60,Desktop,Edge,2025-02-13 18:15:46,New York,USA,40.7128,-74.006,0,1,37.32372363511983,0.07211358038154876,90,39,0
375,raylindsay,157.97.249.160,Desktop,Firefox,2024-11-01 07:29:34,New York,USA,40.7128,-74.006,0,5,35.21798852899646,0.22114587394586877,3113,17,0
213,kolson,15.109.224.191,Desktop,Firefox,2024-11-27 05:08:37,New York,USA,40.7128,-74.006,0,5,68.50755099699336,0.17594925080706467,2121,10,0
390,fuentesmark,49.141.43.33,Mobile,Chrome,2024-10-25 14:19:59,Cape Town,South Africa,-33.9249,18.4241,0,2,134.5331046467303,0.08240607219725946,1676,52,0
404,john65,178.27.40.194,Desktop,Chrome,2024-09-24 00:26:50,Toronto,Canada,43.6532,-79.3832,0,4,31.520104386373312,0.02141133757368172,3423,81,0
32,scottgilmore,43.248.183.236,Mobile,Safari,2024-10-17 21:40:49,London,UK,51.5074,-0.1278,0,4,73.51078506383502,0.023053851331221165,2441,85,0
389,ochoalauren,57.188.11.22,Tablet,Edge,2025-08-03 20:58:04,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.0,2017,75,1
357,dantaylor,79.211.194.138,Mobile,Safari,2025-01-25 09:22:56,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.519244066953608,3131,6,0
167,robert06,16.53.115.3,Desktop,Firefox,2025-07-09 11:50:16,Berlin,Germany,52.52,13.405,0,1,148.0696244843518,0.29121072491395167,117,80,0
433,davidjones,51.106.79.113,Mobile,Edge,2024-03-18 19:04:27,São Paulo,Brazil,-23.5505,-46.6333,0,0,0.0,0.8226582759685528,127,73,0
99,aaron18,41.215.40.177,Mobile,Safari,2025-04-07 16:39:22,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.9848295241081295,2208,69,0
345,brian75,18.1.144.197,Mobile,Firefox,2025-04-04 16:49:43,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.3524748354422844,2007,43,0
85,kwest,48.145.158.146,Tablet,Chrome,2024-10-10 02:56:27,Toronto,Canada,43.6532,-79.3832,0,1,31.574980339639218,0.23998368958553884,1869,42,0
45,ethan32,24.133.110.177,Tablet,Edge,2024-08-27 21:31:33,Cape Town,South Africa,-33.9249,18.4241,0,1,72.12949106190788,0.16030949037925094,929,16,0
380,sdavis,80.201.48.152,Tablet,Chrome,2025-03-11 14:49:32,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.8824953548280898,3410,21,0
162,josephhaynes,34.229.60.160,Desktop,Firefox,2025-08-21 08:48:18,Mumbai,India,19.076,72.8777,0,0,0.0,0.6552664282871352,1252,59,0
254,nicole08,88.46.156.129,Mobile,Safari,2025-04-28 13:28:27,Sydney,Australia,-33.8688,151.2093,0,4,66.3757344603147,0.27885725768457637,1095,43,0
419,jacobsonlori,168.242.233.80,Tablet,Firefox,2025-04-01 16:39:23,Mumbai,India,19.076,72.8777,0,0,0.0,0.0,3341,75,1
159,njohnson,201.73.78.38,Desktop,Firefox,2025-04-03 08:08:32,Toronto,Canada,43.6532,-79.3832,0,4,115.64060558232693,0.14922574916329545,1296,20,0
335,steven84,61.76.1.10,Desktop,Safari,2024-09-23 12:22:10,Toronto,Canada,43.6532,-79.3832,0,2,90.50793066840717,0.29451561765053086,1491,19,0
96,brandonmcclure,170.246.32.251,Mobile,Edge,2025-05-07 23:41:12,London,UK,51.5074,-0.1278,0,3,70.34943150831207,0.04963034095572198,2598,77,0
339,william36,213.217.67.100,Desktop,Safari,2025-07-02 16:44:57,New York,USA,40.7128,-74.006,0,2,54.82602220602479,0.24565051263176102,323,34,0
58,esampson,116.192.237.140,Desktop,Safari,2025-08-07 19:16:24,Mumbai,India,19.076,72.8777,0,3,43.17075628163204,0.07899145793977214,1662,47,0
443,rphillips,52.176.51.16,Desktop,Safari,2025-09-02 03:41:55,Mumbai,India,19.076,72.8777,0,26,350.73034985128334,0.0,1113,34,1
277,wiseterri,20.228.93.169,Desktop,Firefox,2024-09-05 10:40:59,Sydney,Australia,-33.8688,151.2093,0,3,80.7963921234783,0.08372552284249503,521,29,0
447,churchcory,83.215.78.9,Tablet,Firefox,2025-03-25 06:19:56,New York,USA,40.7128,-74.006,0,5,65.75820518937326,0.29861256636079453,2192,24,0
34,kwright,157.216.111.91,Tablet,Edge,2025-05-30 23:40:47,São Paulo,Brazil,-23.5505,-46.6333,0,2,98.22961213327534,0.13853877341498247,1346,55,0
132,blairzachary,211.224.195.166,Tablet,Safari,2025-05-31 07:24:32,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.5623313145541857,1106,73,0
81,lorirogers,44.186.19.251,Desktop,Edge,2024-10-01 07:27:53,London,UK,51.5074,-0.1278,0,3,57.7072500449907,0.2074704187252704,1040,87,0
282,uwallace,162.200.18.232,Mobile,Safari,2025-05-30 00:29:58,New York,USA,40.7128,-74.006,0,3,80.40008533709451,0.06123667621426064,1126,91,0
15,richardtaylor,179.194.93.253,Tablet,Edge,2024-07-07 12:47:38,São Paulo,Brazil,-23.5505,-46.6333,0,3,34.54458456317522,0.283359304190386,1860,24,0
89,williamsbrenda,214.133.253.0,Tablet,Edge,2025-05-26 09:34:06,Berlin,Germany,52.52,13.405,0,0,0.0,0.667625854360471,424,95,0
477,sjackson,194.181.45.85,Desktop,Safari,2025-07-28 05:35:03,Cape Town,South Africa,-33.9249,18.4241,0,4,78.65757546981048,0.2994620419058866,3570,77,0
137,stevenwashington,52.234.16.247,Desktop,Safari,2024-03-28 02:51:43,Mumbai,India,19.076,72.8777,0,0,0.0,0.8755425519885942,1222,75,0
366,shawshaun,170.14.9.57,Desktop,Firefox,2025-04-19 13:17:11,Toronto,Canada,43.6532,-79.3832,0,4,108.49028569198258,0.07382280872063426,3376,60,0
96,brandonmcclure,117.171.166.62,Desktop,Chrome,2025-07-02 02:53:06,Mumbai,India,19.076,72.8777,0,5,121.00277470139888,0.15239178283508611,1965,38,0
480,renee74,126.59.175.111,Mobile,Safari,2024-08-09 11:21:25,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.5353137036492789,315,72,0
5,holmeslisa,149.11.142.51,Desktop,Edge,2025-03-13 09:59:59,Cape Town,South Africa,-33.9249,18.4241,0,1,108.88275311621932,0.19367779014327632,2874,96,0
496,jshelton,70.68.144.160,Desktop,Edge,2025-04-07 16:58:46,Tokyo,Japan,35.6895,139.6917,0,0,0.0,0.6513881723162944,1121,55,0
337,christopherrasmussen,148.198.217.185,Mobile,Chrome,2025-05-05 10:49:15,São Paulo,Brazil,-23.5505,-46.6333,0,0,0.0,0.9566085346443003,2898,55,0
421,richard94,209.210.214.178,Mobile,Edge,2024-12-09 11:55:23,Toronto,Canada,43.6532,-79.3832,0,5,128.90994357888724,0.10590444143895048,2351,91,0
128,richardsimpson,76.57.178.32,Mobile,Chrome,2025-07-11 11:12:23,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.3445747275843563,985,97,0
35,joannabrown,41.94.253.201,Tablet,Safari,2025-07-20 18:24:53,Toronto,Canada,43.6532,-79.3832,0,1,79.57143531397864,0.05401144966120206,2281,21,0
43,johngonzales,106.11.40.199,Desktop,Edge,2025-04-17 10:16:04,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.5761030323320734,2745,98,0
141,anitasanders,201.39.35.118,Desktop,Safari,2025-07-08 23:28:05,Paris,France,48.8566,2.3522,0,3,97.39835022132672,0.22020246147257283,3315,23,0
401,wflores,175.207.162.98,Desktop,Safari,2025-07-13 19:42:25,Tokyo,Japan,35.6895,139.6917,0,0,0.0,0.0,2175,24,1
306,xhopkins,144.40.228.225,Tablet,Chrome,2025-05-07 15:19:28,Sydney,Australia,-33.8688,151.2093,0,2,96.89248508216471,0.16313008426671982,1591,4,0
459,kingbrian,33.160.195.182,Mobile,Chrome,2025-03-27 10:18:36,Mumbai,India,19.076,72.8777,0,4,130.72733409498287,0.09190607771670022,1244,89,0
358,megan69,161.175.59.6,Desktop,Edge,2024-08-14 06:28:03,Berlin,Germany,52.52,13.405,0,4,97.88743060732328,0.17810431183465902,2310,57,0
85,kwest,69.165.184.68,Desktop,Chrome,2024-11-02 05:36:20,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.40617171044341,3482,59,0
192,tara80,208.137.251.253,Mobile,Safari,2025-02-26 21:23:47,Cape Town,South Africa,-33.9249,18.4241,0,0,0.0,0.0,1834,77,1
316,emcpherson,133.13.66.40,Desktop,Safari,2025-06-22 13:53:33,London,UK,51.5074,-0.1278,0,0,0.0,0.4635432767409332,2474,69,0
219,william82,123.13.226.97,Desktop,Edge,2024-09-08 19:46:13,Cape Town,South Africa,-33.9249,18.4241,0,3,102.82664213930941,0.009274507585188219,1289,5,0
457,ashleywilliams,125.152.52.237,Tablet,Firefox,2025-07-13 10:09:55,Sydney,Australia,-33.8688,151.2093,0,4,29.294782281478902,0.008463563693253861,1507,89,0
309,pamela18,219.59.176.162,Mobile,Safari,2025-08-10 05:36:47,Toronto,Canada,43.6532,-79.3832,0,3,95.06826403228706,0.11212666410577542,2091,96,0
86,jessica45,86.40.79.123,Mobile,Edge,2025-01-04 09:57:15,New York,USA,40.7128,-74.006,0,0,0.0,0.4182500806546667,3495,60,0
407,xbarnett,157.154.130.224,Mobile,Safari,2024-05-08 03:44:02,Berlin,Germany,52.52,13.405,0,5,100.8800660563629,0.13318689285527507,196,17,0
62,xhernandez,34.108.5.87,Tablet,Safari,2025-03-09 17:52:29,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.806061237264811,2086,61,0
370,sharon67,14.18.62.228,Tablet,Safari,2025-09-01 11:29:42,Sydney,Australia,-33.8688,151.2093,0,5,142.08089232062179,0.013881544811280832,2112,14,0
219,william82,99.12.174.3,Tablet,Firefox,2024-06-07 02:19:39,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.9712304833868493,151,4,0
433,davidjones,172.190.5.38,Desktop,Safari,2023-10-30 04:01:57,São Paulo,Brazil,-23.5505,-46.6333,0,0,0.0,0.8884749497614914,2273,91,0
410,jackie10,74.153.253.69,Mobile,Firefox,2024-06-19 11:15:14,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.9653962118683586,101,40,0
272,nthompson,73.186.58.79,Tablet,Safari,2025-02-27 17:24:26,Sydney,Australia,-33.8688,151.2093,0,2,89.80912823593195,0.11413078620822777,2330,91,0
461,leerussell,55.135.107.163,Desktop,Chrome,2025-08-01 07:50:53,Sydney,Australia,-33.8688,151.2093,0,0,0.0,0.0,183,35,1
7,walkerwilliam,206.22.250.254,Desktop,Chrome,2024-08-02 07:31:13,São Paulo,Brazil,-23.5505,-46.6333,0,0,0.0,0.8243677467812176,2252,29,0
96,brandonmcclure,60.20.90.36,Mobile,Firefox,2025-06-10 02:28:43,London,UK,51.5074,-0.1278,0,2,49.26246013837473,0.08385213610673138,1672,47,0
329,jodi41,108.168.64.65,Tablet,Chrome,2025-06-25 23:17:08,Toronto,Canada,43.6532,-79.3832,0,0,0.0,0.0,1871,80,1
449,fmckinney,142.25.102.139,Mobile,Firefox,2025-07-22 11:34:46,Cape Town,South Africa,-33.9249,18.4241,0,3,25.73376305066445,0.28509614064478545,2870,92,0
59,lkirby,211.202.157.130,Tablet,Firefox,2025-07-02 10:08:28,Tokyo,Japan,35.6895,139.6917,0,3,92.42857547162353,0.23714634602698761,3367,49,0
